date, pm25, pm10, o3, no2, so2, co
2023/5/5, 80, 31, , 6, 1, 5
2023/5/6, 79, 28, , 4, 2, 2
2023/5/7, 54, 40, , 8, 3, 3
2023/5/8, 84, 46, , 13, 3, 5
2023/5/9, 99, 55, , 21, 4, 8
2023/5/10, 115, 53, , 18, 3, 5
2023/5/11, 109, 46, , 14, 3, 5
2023/5/12, 94, 53, , 8, 2, 6
2023/5/13, 111, 62, , 9, 4, 8
2023/5/14, 112, 57, , 10, 2, 6
2023/5/15, 95, 72, , 14, 4, 6
2023/5/16, 139, 39, , 13, 2, 5
2023/5/17, 93, 15, , 3, , 4
2023/5/18, 48, 35, , 7, 2, 5
2023/5/19, 81, 51, , 11, 2, 6
2023/5/20, 117, 50, , 10, 2, 7
2023/5/21, 129, 115, , 6, 1, 3
2023/5/22, 136, 81, , 14, 3, 5
2023/5/23, 117, 50, , 10, 2, 4
2023/5/24, 89, 52, , 12, 2, 7
2023/5/25, 123, 68, , 19, 4, 9
2023/5/26, 158, 32, , 8, 1, 7
2023/5/27, 96, 37, , 11, 2, 8
2023/5/28, 84, 43, , 12, 1, 6
2023/5/29, 111, 36, , 7, 1, 4
2023/5/30, 94, 34, , 6, 1, 5
2023/5/31, 92, 36, , 11, , 5
2023/6/1, 84, 54, , 15, 3, 7
2023/6/2, 96, 61, , 8, 3, 6
2023/6/3, 107, 49, , 12, 3, 6
2023/6/4, 98, 20, , 5, , 4
2023/6/5, 66, 27, , 7, 1, 5
2023/6/6, 83, 31, , 12, 2, 8
2023/6/7, 113, 33, , 9, 2, 8
2023/6/8, 89, 55, , 12, 3, 6
2023/6/9, 85, 58, , 10, 3, 7
2023/6/10, 106, 39, , 11, 1, 5
2023/6/11, 94, 39, , 10, 1, 5
2023/6/12, 90, 48, , 12, 3, 9
2023/6/13, 114, 45, , 8, 2, 7
2023/6/14, 108, 47, , 9, 3, 8
2023/6/15, 110, 59, , 11, 2, 8
2023/6/16, 136, 24, , 7, , 5
2023/6/17, 74, 12, , 10, , 7
2023/6/18, 54, 14, , 12, , 7
2023/6/19, 50, 34, , 7, 1, 6
2023/6/20, 95, 40, , 10, 1, 6
2023/6/21, 92, 51, , 10, 3, 8
2023/6/22, 124, 36, , 10, 1, 5
2023/6/23, 83, 19, , 7, 2, 4
2023/6/24, 60, 21, , 6, , 6
2023/6/25, 65, 16, , 5, 1, 5
2023/6/26, 49, 30, , 10, 1, 5
2023/6/27, 77, 29, , 7, 1, 6
2023/6/28, 63, 24, , 6, 1, 5
2023/6/29, 53, 24, , 5, , 5
2023/6/30, 65, 38, , 10, 1, 7
2023/1/2, 144, 57, 34, 21, 2, 5
2023/1/3, 114, 83, 34, 34, 2, 6
2023/1/4, 164, 86, 35, 36, 3, 8
2023/1/5, 174, 111, 43, 32, 4, 8
2023/1/6, 193, 106, 45, 28, 3, 8
2023/1/7, 182, 93, 37, 23, 2, 9
2023/1/8, 166, 97, 39, 20, 4, 8
2023/1/9, 170, 45, 33, 14, 1, 3
2023/1/10, 69, 61, 38, 21, 2, 5
